url,title,text,topic,tags,date
https://lenta.ru/news/2010/11/05/cym/,Уэльс уступил доменное имя Каймановым островам,"Каймановы острова отстояли право на доменное имя "".cym"", на которое также претендовал Уэльс. Такое решение приняла Организация объединенных наций, пишет The Independent. Решающим фактором при принятии решения стало то, что бывшая британская колония Каймановы острова имеет статус независимого государства, в то время как Уэльс является частью Великобритании. При этом территория Каймановых островов не превышает 364 квадратных миль, а население составляет около 60 тысяч человек. Уэльс имеет территорию более 8 тысяч квадратных миль и население около трех миллионов человек. Кампания dotCYM, направленная на передачу доменного имени Уэльсу, была запущена патриотическими организациями. ""Cym"" - сокращенная форма от ""Сymru"" - названия Уэльса на валлийском языке. Местные националисты хотят, чтобы Уэльсу было присвоено собственное доменное расширение и при этом надеются, что оно не будет основано на англоязычном слове. Так, например, неподходящим был признан вариант "".wales"". Заявка Уэльса на собственное доменное имя еще может быть одобрена в случае принятия альтернативного варианта доменного имени. Наиболее популярным после ""cym"" является "".gwalia"" - устаревшее ""романтическое"" название Уэльса. Кампания за получение собственного доменного имени в Уэльсе началась после того, как в 2005 году отдельный домен "".cat"" был выделен испанской провинции Каталония.",Интернет и СМИ,Все,2010/11/05
https://lenta.ru/news/2012/12/20/moscow/,Москва побила туристический рекорд,"Количество посетивших Москву иностранных туристов в 2012 году составило 5 миллионов человек, сообщает ""Интерфакс"". Это число стало рекордным для города за всю его историю. Как сообщил мэр Москвы Сергей Собянин на встрече с главами диппредставительств в России, власти Москвы планируют и дальше расширять возможности для приема туристов. Так, Собянин напомнил о том, что во Внуково накануне открылась вторая очередь нового пассажирского терминала, который будет обслуживать и международные, и внутренние рейсы. Собянин также напомнил, что в 2013 году у туристов будет ""больше поводов посетить Москву"", и пригласил иностранцев на чемпионат мира по легкой атлетике, который пройдет в столице летом 2013 года. До 2012 года в общее число туристов, приезжающих в Москву, составляло ежегодно около 4 миллионов человек. В 2011 году власти Москвы подготовили проект программы ""Развитие туризма"", рассчитанный на 2012-2016 годы. Согласно проекту, в Москву планируется ежегодно привлекать более 7 миллионов туристов, включая российских граждан. Всего на реализацию этой программы власти предполагали потратить около 135 миллиардов рублей.",Россия,Все,2012/12/20
https://lenta.ru/news/2013/03/22/thatcher/,Маргарет Тэтчер предлагали откупиться от жителей Фолклендов,"В Великобритании рассекретили документы из личного архива Маргарет Тэтчер, которые свидетельствуют о том, что ее советники весной 1982 года убеждали премьер-министра отказаться от войны с Аргентиной за Фолклендские острова. Об этом 22 марта пишет The Guardian. Из документов следует, что несмотря на патриотические заявления правительства и внешнее единство его позиции, советники Тэтчер предлагали решить вопрос мирным путем. В частности, они предлагали «откупиться» от жителей острова, которые в основном желали оставаться под властью Великобритании. Так, руководитель аппарата премьер-министра Дэвид Вулфсон (David Wolfson) подготовил записку, в которой убеждал премьер-министра предоставить каждой семье фолклендцев компенсацию в размере 100 тысяч долларов. Кроме того, им предполагалось оставить возможность переехать жить в Великобританию, Австралию или Новую Зеландию и получить полные права граждан этих государств. Один из советников Тэтчер опасался, что решив вопрос военным путем, власти страны «выставят себя дураками», что в конечном итоге приведет к падению доверия населения к правительству. Не было однозначной поддержки военного решения вопроса о Фолклендах и среди членов парламента от Консервативной партии, к которой принадлежала премьер-министр. Кроме того, из документов следует, что Тэтчер была крайне расстроена позицией Соединенных Штатов, передает Associated Press. Администрация президента Рональда Рейгана также предлагала разрешить конфликт путем переговоров, причем допускала возможность отказа Великобритании от Фолклендов. В одном из черновиков письма Рейгану Тэтчер сокрушалась, что США отказываются от поддержки прав граждан островов на самоопределение. Рассекреченные документы показывают, насколько одинока была Маргарет Тэтчер, когда принимала решение о военной операции, пишет Associated Press. Войска Аргентины высадились на Фолклендские острова, которые они считали исторически своей территорией, 2 апреля 1982 года. В ответ на это правительство Тэтчер отправило к берегам архипелага военные корабли. Завершилась война в июне 1982 года. В ходе конфликта погибло 258 человек со стороны Великобритании и 649 аргентинских солдат. Несмотря на поражение в военном конфликте, Аргентина продолжает претендовать на Фолкленды, которые в этой стране называют Мальвинскими островами. Вместе с тем прошедший в марте 2013 года референдум показал, что 98,8 процентов жителей архипелага желают сохранить статус заморской территории Великобритании.",Мир,Политика,2013/03/22
https://lenta.ru/news/2004/09/10/struck/,Более 60 человек убиты в результате бомбардировки двух иракских городов,"Самолеты ВВС США в четверг нанесли ракетные удары по двум иракским городам, сообщает AP. В результате бомбардировки города Талафар, расположенного на севере Ирака около границы с Сирией, погибли 57 человек и более 70 получили ранения. Наступление на город войск коалиции и иракской полиции началось в четверг. В Талафар, по данным американского командования, прибывают повстанцы, переходящие границу со стороны Сирии. В четверг вечером американское командование разрешило войти в город гуманитарному конвою, который доставит медикаменты в местную больницу. В заявлении командования подчеркивается, что операция в Талафаре ""будет продолжаться до полного освобождения города от повстанцев"". В Фаллудже в результате авиаудара, нанесенного в четверг днем по одному из зданий, где по оперативным данным укрывались боевики Абу Мусаба аль-Заркави, погибли 9 человек, в том числе 2 детей.",Мир,Все,2004/09/10
https://lenta.ru/news/2016/07/02/mosul/,Американские военные ликвидировали двух высокопоставленных деятелей ИГ,"В результате авиаудара американских ВВС в районе иракского Мосула убиты два высокопоставленных деятеля террористической группировки «Исламское государство». Об этом сообщает  Reuters со ссылкой на представителя Пентагона Питера Кука. По его словам, были ликвидированы так называемый «заместитель министра войны» ИГ Басим Мухаммад Ахмад Султан аль-Баджари и военный комендант Мосула Хатим Талиб аль-Хамдуни. «Их гибель, наряду с ударами против других лидеров ""Исламского государства"" в прошлом месяце, нанесло критический урон руководству ИГ в Мосуле», — отметил Кук. 30 мая иракские военные начали штурм Эль-Фаллуджи. Этот город находится в 50 километрах от Багдада и считается одним из главных опорных пунктов боевиков. С воздуха иракских силовиков поддерживают ВВС Ирака и стран международной антитеррористической коалиции. «Исламское государство» — запрещенная в России международная террористическая организация, захватившая значительные территории Ирака и Сирии и провозгласившая там халифат.",Мир,Конфликты,2016/07/02
https://lenta.ru/news/2013/04/23/resume/,Торги валютой на Московской бирже возобновлены,"Московская биржа возобновила торги валютой, прерванные в 15:50 по Москве. В пресс-релизе фондовой площадки отмечается, что с 16:22 по Москве торговая система валютного рынка была доступна для снятия ранее поставленных заявок. Перерыв в валютной сессии продолжался в общей сложности 50 минут. Время завершения ранних расчетов было сдвинуто с 16:30 на 17:00. На фондовом и срочном рынках торги проходили в обычном режиме и не прерывались. Причины сбоя на валютных торгах пока выясняются. Как заявил представитель биржи агентству «Интерфакс», площадке удалось оперативно «поднять» торговую систему благодаря эффективной системе резервирования. После возобновления торгов курс рубля к основным валютам продолжил падать. Перед перерывом в сессии, на 15:46, курс доллара вырос почти на 14 копеек до 31,6920 рубля, а евро — на две копейки до 41,19 рубля. В 16:46 по Москве стоимость доллара поднялась до 31,7295 рубля, а евро — до 41,1955 рубля.",Экономика,Рынки,2013/04/23
https://lenta.ru/news/2011/06/08/policeofficer/,В США полицейского посадили за ограбления наркоторговцев,"Бывший сотрудник департамента полиции Нью-Йорка приговорен к 20 годам тюрьмы за серию ограблений наркоторговцев. Об этом сообщает Reuters. Приговор по делу 31-летнего Хорхе Арбахе-Диаса (Jorge Arbaje-Diaz) суд Бруклина вынес во вторник, 7 июня. Бывшему копу вменялось в вину ограбление и наркоторговля. Арбахе-Диас был арестован в 2008 году вместе с 14 подельниками. По данным следствия, задержанные состояли в группировке, которая под видом полицейских обирала наркодилеров Восточного побережья. При этом Арбахе-Диас был одним из двух настоящих полицейских, тогда как остальные члены банды никакого отношения к правоохранительным органам не имели. Через полицейские каналы Арбахе-Диас узнавал адреса наркопритонов и вместе с сообщниками наведывался туда якобы с полицейской проверкой. Они силой отбирали у наркоторговцев деньги и наркотики, после чего уезжали. Нередко бандиты пытали дельцов, чтобы узнать, где те прячут выручку и наркотики. Как установило следствие, как минимум во время одного рейда Арбахе-Диас находился при исполнении обязанностей, пользовался табельным оружием и наручниками. Таким образом банда зарабатывала с 2003 года. Как установило следствие, добычей Арбахе-Диаса и его пособников за это время стали 4 миллиона долларов (по неподтвержденным данным - 20 миллионов) и 750 килограммов кокаина. На суде Арбахе-Диас полностью признал свою вину. Адвокаты полицейского рассчитывали на более мягкий приговор. Как отмечала защита подсудимого, Арбахе-Диасу придется нелегко в тюрьме, учитывая его репутацию ""продажного копа"".",Мир,Все,2011/06/08
https://lenta.ru/news/2004/12/06/john/,Элтона Джона наградили за вклад в искусство и сравнили с первой леди,"Всемирно известный композитор и исполнитель Элтон Джон, сохраняющий популярность среди слушателей на протяжении уже трех десятилетий, был удостоен награды вашингтонского центра Кеннеди. По данным Associated Press, эта премия вручается ежегодно за вклад в американскую культуру. Кроме британского музыканта, награду за творческие достижения получили оперная певица Джоан Сазерленд, автор музыки к таким фильмам, как ""Звездные войны"", ""Челюсти"" и ""Спасение рядового Райана"", композитор и дирижер Джон Уильямс, актеры Уоррен Битти, Осси Дэвис и Руби Ди. В этом году центр Кеннеди решил наградить не пять, как обычно, а шесть выдающихся личностей. Двое из них - Осси Дэвис и Руби Ди - справили недавно ""золотую свадьбу"". По данным ИТАР-ТАСС, 27-я церемония вручения премии состояла из нескольких частей. Сначала лауреаты получили свои награды в госдепартаменте США, после чего отправились на прием к президенту Бушу. Вечером в самом Центре искусств имени Джона Кеннеди состоялся торжественный ужин и гала-концерт. На нем присутствовали первые лица государства, в частности, президентская чета, вице-президент Дик Чейни с женой, госсекретарь Колин Пауэлл и его будущая преемница Кондолиза Райс. На церемонию был приглашен и бывший соперник Джорджа Буша на выборах, сенатор Джон Керри. Во время вечерней церемонии актер Роберт Дауни-Младший сказал, что при мысли об Элтоне Джоне ему в голову приходят два определения - ""гений"" и ""спаситель жизни"", - и сравнил его по значимости с первой леди. Сам певец признался, что ""это невероятно для британца - получить такое признание в Америке"". По его словам, США сыграли огромную роль в его карьере.",Культура,Все,2004/12/06
https://lenta.ru/news/2000/07/01/grenade/,В Назрани пытались взорвать кандидата в депутаты Госдумы,"В ночь на 1 июня у здания предвыборного штаба кандидата вдепутаты Государственной думы РФ, вице-президента ассоциации ветеранов спорта РФ Вахи Евлоева, прогремел взрыв, сообщает РИА ""Новости"". Инцидент произошел накануне назначенных на воскресенье выборов в Госдуму  по Ингушскому одномандатному округу. Как утверждает руководитель предвыборного штаба Магомед Евлоев, около 4 часов к зданию, где находится предвыборный штаб, подъехал ""УАЗИК"" военного цвета, в котором находилось пятеро граждан в камуфляжной форме. Один из них бросил гранату. Жертв и пострадавших нет. Зданию нанесен небольшой материальный ущерб.Ведется следствие.",Россия,Все,2000/07/01
https://lenta.ru/news/2009/07/30/confirm/,Суд оставил в силе выговор Платону Лебедеву за интервью газете,"Ингодинский районный суд Читы оставил в силе выговор бывшему главе ""МЕНАТЕПа"" Платону Лебедеву, который в начале года ему вынесла администрация читинского СИЗО за интервью ""Новой газете"". Об этом сообщает ""Интерфакс"". Адвокаты Лебедева заявляли о неправомерности объявленного наказания, однако суд не удовлетворил их жалобу. РИА Новости отмечает, что сторона защиты намерена обжаловать решение суда. Интервью Лебедева в форме его ответов на вопросы читателей было опубликовано в ""Новой газете"" 22 декабря 2008 года. 26 января 2009 года администрация СИЗО объявила Лебедеву выговор, который адвокаты обжаловали в апреле. Платон Лебедев в 2005 году был приговорен к восьми годам лишения свободы за мошенничество и уклонение от уплаты налогов. В настоящее время в отношении него и бывшего главы ""ЮКОСа"" Михаила Ходорковского рассматривается второе уголовное дело - оно касается отмывания денег.",Россия,Все,2009/07/30
https://lenta.ru/news/2010/09/13/samsung/,Вирусный ролик Samsung за 6 дней посмотрели 180 тысяч человек,"Компания Samsung запустила вирусный рекламный ролик под названием Cute Girl Has A Catchy Dance (""Симпатичная девочка заразительно танцует""). Видео было выложено на видеохостинге YouTube 7 сентября и менее чем за неделю собрало около 179 тысяч просмотров. Ролик, рекламирующий смартфон Samsung Galaxy 850, стилизован под любительское видео, снятое мамой маленькой девочки. Сначала женщина снимает зажигательный танец своей дочери, однако затем его начинают подхватывать все взрослые, появляющиеся в кадре. Видео, анонсирующее Samsung Galaxy 850, стало частью вирусной кампании Use Your Influence (""Используй свое влияние"") для южнокорейского бренда. По данным рекламного портала AdMe, кампания была разработана агентством The Viral Factory. Британское агентство The Viral Factory, специализирующееся на вирусном интернет-маркетинге, было основано в 2001 году. Наиболее известными клиентами агентствами стали бренд презервативов Trojan, а также теле- и радиовещательная компания BBC. За рекламную кампанию Games для Trojan агентство в 2004 году получило золотого каннского льва.",Интернет и СМИ,Все,2010/09/13
https://lenta.ru/news/2017/08/08/otxod/,Минэкологии Подмосковья оштрафовало мусоропереработчиков на 120 тысяч рублей,"Министерство экологии и природопользования Московской области оштрафовало компанию по переработке отходов ООО «Экопромсервис» в Химках за нарушение правил обращения с отходами. Об этом сообщается на сайте ведомства во вторник, 7 августа. «Общество оштрафовано на 120 тысяч рублей и получило представление о необходимости ликвидировать нарушения. Ситуация вокруг комплекса и полигона находится на контроле министерства», — сказал его руководитель Александр Коган. Проверка была проведена по многочисленным обращениям горожан, которые жаловались на то, что мусор с территории комплекса разлетается в жилые кварталы. В ходе осмотра инспекторы эконадзора обнаружили на производственной площадке свалку высотой до трех метров. Участок со стороны полигона не имеет ограждения, дезинфекционная ванна для мойки колес мусоровозов не используется и заросла, отмечается в сообщении. 1 августа сообщалось, что специалисты Минэкологии Подмосковья и активисты Общероссийского народного фронта совершили рейд по Раменскому району, в ходе которого проконтролировали процесс ликвидации незаконных свалок. 19 июля сообщалось, что на территории Подмосковья в рамках проекта «Генеральная уборка» ликвидирована тридцать одна свалка. На следующий день 30 кубометров бытового и строительного мусора ликвидировали в Ногинском районе по требованию Минэкологии.",Россия,Регионы,2017/08/08
https://lenta.ru/news/2011/01/25/duma/,Госдума вызовет на ковер силовиков и министра транспорта,"Спикер Госдумы Борис Грызлов предложил провести в парламенте ""правительственный час"", посвященный теракту в ""Домодедово"", сообщает 25 января ""Интерфакс"". Заседание состоится 8 февраля. Согласно сообщению управления Госдумы по связям с общественностью, на этом заседании должны присутствовать глава СК Александр Бастрыкин, генпрокурор Юрий Чайка, директор ФСБ Александр Бортников, глава МВД Рашид Нургалиев и министр транспорта Игорь Левитин. Ранее за то, чтобы вызвать в Госдуму глав ФСБ и МВД, а также председателя правительства Владимира Путина, высказались представители фракции КПРФ. Так, депутат-коммунист Владимир Улас заявил, что необходимо поставить вопрос об отставке правительства. Депутат от ""Справедливой России"" Геннадий Гудков сказал, что ситуацию в аэропорту ""Домодедово"" можно обсудить в среду, 26 января, отменив ""правительственный час"" с главным санитарным врачом России Геннадием Онищенко. Также от депутатов поступало предложение прервать пленарное заседание 25 января и перейти к обсуждению теракта. В результате взрыва в ""Домодедово"" погибли 35 человек, в том числе иностранцы. Более ста человек были госпитализированы. 26 января объявлено в Москве и Московской области днем траура по погибшим. Семьи погибших получат компенсации в размере 3 миллионов рублей. Известно, что взрыв был осуществлен террористом-смертником, однако официальных данных о его личности нет. Президент РФ Дмитрий Медведев в связи с терактом распорядился привлечь к ответственности представителей силовых структур, занимающихся обеспечением безопасности на транспорте и провести масштабные проверки.",Россия,Все,2011/01/25
https://lenta.ru/news/2005/05/12/base1/,Грузия выставит России многомиллионный счет за военные базы,"""Интерфакс""",Наука и техника,Все,2005/05/12
https://lenta.ru/news/2014/08/23/emperor/,Жириновский предложил выбрать в России императора,"Лидер ЛДПР Владимир Жириновский выступил с предложением о запрете в России политических партий. По мнению политика, стране необходимо перейти к выборной монархии. Об этом, как сообщает ИТАР-ТАСС, он заявил в ходе своего выступления на всероссийском молодежном форуме «Селигер». «Демократия нас погубит. Пока у нас будет демократия, мы будем ползти. Чтобы не ползти, а шагать, нужно отойти от демократии и перейти к имперской форме управления страной», — подчеркнул Жириновский. Лидер ЛДПР добавил, что «демократия и многопартийность была навязана слабым государствам». «Все партии запретить! Пусть будет монархия, но выборная — 5-6 тысяч человек собираются, лучшие люди, и выбирают императора!», — резюмировал он.",Россия,Политика,2014/08/23
https://lenta.ru/news/2006/10/06/altman/,Олтман заставит Суонк побороться за грузовик,"Роберт Олтман намерен снять полнометражный кинофильм, в основе которого документальная лента 1997 года ""Hands on a Hard Body"", сообщает The Hollywood Reporter. Фильм был посвящен прошедшему в то время в Техасе своеобразному соревнованию. Всем участникам предлагалось стать рядом с автомобилем Nissan Hardbody, положив на него руку. Стоять нужно было столько, сколько позволяли силы. Последний, чья рука осталась на грузовике, получал его бесплатно. Олтман ведет переговоры с Билли Бобом Торнтоном и Хилари Суонк об участии их в проекте. Сценарий поручен Стивену Харригану. Режиссер намерен начать съемки в январе 2006 года. Бюджет фильма составит около 10 миллионов долларов. Напомним, что на прошедшей в марте 2006 года церемонии ""Оскар"" Олтману была вручена почетная статуэтка за вклад в развитие кинематографа.",Культура,Все,2006/10/06
https://lenta.ru/news/2000/01/28/troshev/,За сутки в Грозном убито 40 боевиков,"Российские войска выбили боевиков из здания средней школы в центре Грозного, сообщает РИА ""Новости"" со ссылкой на пресс-центр объединенной группировки войск на Северном Кавказе. Кроме того, они отвоевали комплекс высотных зданий в Ленинском районе. В Октябрьском районе города подразделения федеральных сил заняли выгодный рубеж высотных зданий в районе 15-го военного городка. Как сообщает НТВ со ссылкой на штаб российской группировки, за минувшие сутки боевики трижды пытались вырваться из Грозного, но безуспешно. В ходе боев, по официальным данным, убито до 40 человек. О потерях российской стороны не сообщается.",Россия,Все,2000/01/28
https://lenta.ru/news/2006/06/13/line/,На Замоскворецкой линии метро приостановлено движение,"Поломка светофора стала причиной кратковременной остановки движения поездов метро по Замоскворецкой ветке столичной подземки. Как сообщил корреспондент Lenta.ru, на перегоне между станциями ""Водный стадион"" и ""Речной вокзал"" поезд простоял более получаса. Позже агентство РИА Новости со ссылкой на пресс-службу московского метрополитена, сообщило, что причиной  остановки поездов стали неполадки возникшие в тоннеле  на участке между станциями ""Тверская"" и ""Павелецкая"". В то же время, представители столичной подземки заявили, что ""сейчас все неполадки устранены и движение поездов осуществляется строго по графику"".",Россия,Все,2006/06/13
https://lenta.ru/news/2015/05/07/lukash/,Лукашенко прилетел в Москву с георгиевской ленточкой,"Президент Белоруссии Александр Лукашенко прибыл в четверг, 7 мая, в Москву с рабочим визитом, сообщает ТАСС. Также он примет участие в торжествах в канун Дня Победы. Приезд белорусского лидера транслировал телеканал «Россия 24». На лацкан пиджака Лукашенко прикрепил георгиевскую ленточку и белорусский символ Победы — ленту с цветами государственного флага страны, который украшает цветок яблони. Как сообщили в пресс-службе белорусского лидера, в пятницу, 8 мая, заявлено его участие в неформальной встрече Совета глав государств-участников СНГ и в заседании Высшего Евразийского экономического совета. Кроме того, в рамках торжеств, посвященных 70-летию Победы, Лукашенко возложит венок к Могиле Неизвестного Солдата у стен Кремля. Ранее президент Белоруссии сообщил, что не будет присутствовать в российской столице на Параде Победы 9 Мая, пояснив, что он, как главнокомандующий, будет принимать парад Победы в Минске. Военные парады в честь 70-летия Победы в Великой Отечественной войне пройдут в 26 городах России. В мероприятии на Красной площади примут участие 14 тысяч военнослужащих, 194 единицы бронетехники, 150 самолетов и вертолетов.",Россия,Политика,2015/05/07
https://lenta.ru/news/2013/08/16/kurds/,Турция назвала условия создания курдской автономии в Сирии,"Анкара объявила, что не будет категорически возражать против появления на севере Сирии автономного курдского региона, пишет газета Hurriyet со ссылкой на слова турецких участников переговоров с одним из лидеров сирийских курдов Салихом Муслимом. Согласно этой информации, представители МИДа и разведывательных служб Турции встретились с Муслимом еще 14 августа. В ходе переговоров они обозначили, на каких условиях готовы принять появление курдской автономии на севере Сирии: соответствующее решение должно быть принято парламентом этой страны после установления там демократического режима. В настоящее время Анкара резко выступает против создания внутри Сирии самоуправляемого региона с преимущественно курдским населением. Турецкие власти опасаются, что такая автономия в условиях гражданской войны может стать тыловой базой снабжения Курдской рабочей партии, добивающейся независимости для юго-востока Турции, населенного преимущественно курдами. Во время переговоров с турками Муслим подчеркнул, что в настоящее время курды на севере Сирии и не собираются добиваться автономии или независимости, поскольку «видят свое будущее только в составе Сирии». Вместе с тем, еще один лидер сирийских курдов Асия Абдулла ранее заявила, что регион находится уже во второй стадии оформления полуавтономного статуса. В частности, там идет подготовка к выборам в местные органы власти, которые пройдут без надзора со стороны Дамаска. В курдских районах Сирии уже действует временный исполнительный комитет, обеспечивающий потребности населения в самом необходимом, а ситуацию контролирует ополчение, не пускающее на курдские земли ни сирийские правительственные войска, ни повстанцев. По словам турецких дипломатов, Анкара готова с этим мириться, пока все эти структуры являются непостоянными и не обладают никаким официальным статусом. До начала сирийского восстания местные курды были поражены в правах: многие из них не имели права на получение паспортов, поскольку формально считались иностранцами. Никакой национально-культурной автономии у курдов не было. Во многом из-за этого их отношение к режиму Башара Асада было скептическим. Оппозиция, однако, также отказалась обещать курдам самоопределение внутри новой Сирии, поэтому те заняли позицию вооруженного нейтралитета, не поддерживая ни одну из воюющих сторон. В Сирии курды составляют примерно 10 процентов населения. Они компактно проживают на северо-востоке страны, а также в ряде анклавов на севере — в провинциях Алеппо и Идлиб.",Мир,Политика,2013/08/16
